iter	Passed	Remaining
1660	54874	143347
1661	54902	143302
1662	54941	143284
1663	54973	143249
1664	55005	143213
1665	55056	143225
1666	55093	143203
1667	55126	143171
1668	55169	143162
1669	55210	143149
1670	55254	143145
1671	55287	143111
1672	55320	143078
1673	55348	143034
1674	55384	143006
1675	55415	142970
1676	55445	142927
1677	55476	142890
1678	55518	142878
1679	55546	142834
1680	55575	142790
1681	55608	142756
1682	55637	142714
1683	55668	142674
1684	55701	142640
1685	55732	142603
1686	55763	142566
1687	55798	142536
1688	55830	142502
1689	55862	142466
1690	55894	142431
1691	55925	142390
1692	55957	142356
1693	55991	142324
1694	56024	142291
1695	56057	142258
1696	56088	142221
1697	56119	142182
1698	56152	142149
1699	56181	142106
1700	56215	142076
1701	56248	142041
1702	56281	142010
1703	56315	141977
1704	56345	141938
1705	56377	141902
1706	56413	141876
1707	56448	141847
1708	56483	141819
1709	56521	141800
1710	56552	141762
1711	56585	141727
1712	56618	141695
1713	56654	141669
1714	56685	141632
1715	56716	141594
1716	56746	141552
1717	56790	141545
1718	56830	141530
1719	56859	141488
1720	56890	141449
1721	56922	141412
1722	56952	141373
1723	56988	141347
1724	57019	141309
1725	57051	141272
1726	57085	141241
1727	57120	141213
1728	57152	141178
1729	57184	141142
1730	57216	141107
1731	57246	141066
1732	57279	141034
1733	57311	140998
1734	57342	140960
1735	57375	140926
1736	57404	140884
1737	57435	140845
1738	57466	140807
1739	57500	140776
1740	57530	140736
1741	57560	140695
1742	57593	140662
1743	57622	140620
1744	57653	140582
1745	57685	140545
1746	57717	140510
1747	57751	140479
1748	57782	140443
1749	57817	140413
1750	57845	140369
1751	57878	140334
1752	57911	140303
1753	57941	140261
1754	57971	140221
1755	58004	140188
1756	58037	140155
1757	58068	140117
1758	58100	140082
1759	58131	140043
1760	58165	140012
1761	58197	139976
1762	58229	139943
1763	58259	139902
1764	58295	139874
1765	58326	139837
1766	58357	139800
1767	58387	139759
1768	58419	139724
1769	58452	139691
1770	58484	139656
1771	58521	139632
1772	58550	139590
1773	58581	139552
1774	58613	139515
1775	58646	139483
1776	58675	139441
1777	58708	139407
1778	58739	139369
1779	58771	139334
1780	58801	139295
1781	58832	139256
1782	58864	139221
1783	58898	139190
1784	58931	139156
1785	58960	139114
1786	58992	139079
1787	59025	139047
1788	59056	139008
1789	59093	138984
1790	59124	138947
1791	59153	138905
1792	59182	138863
1793	59215	138829
1794	59245	138789
1795	59279	138758
1796	59312	138724
1797	59349	138701
1798	59357	138611
1799	59395	138589
1800	59429	138559
1801	59463	138528
1802	59495	138493
1803	59526	138454
1804	59557	138418
1805	59588	138380
1806	59622	138350
1807	59658	138323
1808	59696	138301
1809	59740	138294
1810	59772	138258
1811	59803	138221
1812	59835	138186
1813	59868	138151
1814	59902	138121
1815	59930	138078
1816	59962	138041
1817	59993	138005
1818	60027	137973
1819	60057	137934
1820	60090	137901
1821	60121	137863
1822	60152	137825
1823	60181	137784
1824	60212	137745
1825	60243	137709
1826	60280	137683
1827	60314	137653
1828	60350	137627
1829	60383	137594
1830	60414	137558
1831	60451	137533
1832	60482	137497
1833	60513	137458
1834	60543	137419
1835	60574	137380
1836	60606	137346
1837	60638	137311
1838	60671	137278
1839	60708	137254
1840	60739	137217
1841	60770	137180
1842	60802	137143
1843	60835	137109
1844	60863	137066
1845	60893	137027
1846	60926	136994
1847	60960	136963
1848	60993	136930
1849	61024	136891
1850	61055	136856
1851	61085	136814
1852	61116	136779
1853	61148	136742
1854	61176	136699
1855	61205	136656
1856	61236	136620
1857	61266	136579
1858	61299	136547
1859	61330	136510
1860	61365	136482
1861	61395	136442
1862	61429	136412
1863	61462	136379
1864	61492	136338
1865	61526	136307
1866	61557	136271
1867	61590	136236
1868	61619	136196
1869	61656	136171
1870	61689	136138
1871	61721	136103
1872	61759	136081
1873	61795	136055
1874	61827	136019
1875	61858	135983
1876	61889	135945
1877	61919	135905
1878	61950	135870
1879	61981	135832
1880	62011	135792
1881	62042	135755
1882	62074	135720
1883	62107	135686
1884	62141	135656
1885	62174	135622
1886	62205	135585
1887	62238	135553
1888	62271	135519
1889	62302	135482
1890	62332	135443
1891	62365	135410
1892	62397	135375
1893	62429	135340
1894	62459	135302
1895	62490	135264
1896	62523	135231
1897	62556	135198
1898	62587	135161
1899	62618	135123
1900	62650	135088
1901	62682	135054
1902	62713	135016
1903	62745	134981
1904	62775	134942
1905	62807	134906
1906	62837	134869
1907	62871	134838
1908	62908	134812
1909	62940	134777
1910	62971	134742
1911	63003	134706
1912	63033	134666
1913	63061	134624
1914	63091	134583
1915	63122	134546
1916	63159	134522
1917	63188	134480
1918	63219	134445
1919	63249	134405
1920	63282	134372
1921	63314	134337
1922	63346	134301
1923	63380	134272
1924	63413	134238
1925	63445	134204
1926	63477	134168
1927	63507	134129
1928	63539	134095
1929	63566	134049
1930	63598	134015
1931	63628	133975
1932	63659	133939
1933	63691	133902
1934	63724	133870
1935	63759	133841
1936	63793	133811
1937	63824	133775
1938	63856	133739
1939	63887	133703
1940	63914	133657
1941	63946	133622
1942	63980	133590
1943	64011	133555
1944	64043	133519
1945	64074	133482
1946	64106	133449
1947	64138	133413
1948	64168	133374
1949	64199	133337
1950	64229	133297
1951	64261	133263
1952	64295	133232
1953	64325	133194
1954	64355	133155
1955	64390	133127
1956	64424	133095
1957	64456	133060
1958	64486	133021
1959	64517	132985
1960	64551	132955
1961	64586	132925
1962	64618	132890
1963	64650	132855
1964	64682	132821
1965	64713	132784
1966	64743	132746
1967	64778	132716
1968	64812	132685
1969	64845	132653
1970	64879	132623
1971	64909	132584
1972	64938	132543
1973	64971	132509
1974	64999	132467
1975	65032	132434
1976	65060	132391
1977	65091	132354
1978	65122	132317
1979	65152	132278
1980	65185	132247
1981	65218	132213
1982	65248	132175
1983	65282	132143
1984	65315	132112
1985	65348	132079
1986	65381	132045
1987	65411	132007
1988	65444	131975
1989	65477	131942
1990	65509	131906
1991	65542	131874
1992	65572	131835
1993	65601	131794
1994	65632	131759
1995	65664	131723
1996	65698	131692
1997	65731	131660
1998	65763	131625
1999	65799	131599
2000	65831	131563
2001	65862	131527
2002	65893	131489
2003	65921	131449
2004	65953	131414
2005	65984	131377
2006	66020	131349
2007	66055	131321
2008	66092	131297
2009	66124	131261
2010	66154	131222
2011	66184	131185
2012	66217	131152
2013	66248	131115
2014	66284	131088
2015	66315	131052
2016	66348	131018
2017	66381	130986
2018	66411	130948
2019	66440	130906
2020	66473	130875
2021	66510	130849
2022	66545	130821
2023	66579	130790
2024	66610	130754
2025	66650	130735
2026	66684	130704
2027	66715	130667
2028	66746	130630
2029	66777	130595
2030	66809	130560
2031	66842	130526
2032	66875	130493
2033	66909	130464
2034	66936	130420
2035	66966	130380
2036	66997	130344
2037	67030	130310
2038	67061	130274
2039	67091	130236
2040	67124	130204
2041	67154	130165
2042	67186	130130
2043	67217	130094
2044	67251	130063
2045	67285	130033
2046	67318	130000
2047	67351	129967
2048	67379	129924
2049	67407	129882
2050	67437	129844
2051	67469	129809
2052	67501	129775
2053	67533	129739
2054	67565	129706
2055	67598	129673
2056	67628	129635
2057	67658	129596
2058	67691	129564
2059	67720	129523
2060	67751	129486
2061	67785	129456
2062	67814	129416
2063	67846	129381
2064	67879	129348
2065	67918	129327
2066	67953	129299
2067	67986	129266
2068	68020	129236
2069	68056	129208
2070	68092	129181
2071	68122	129142
2072	68163	129125
2073	68202	129103
2074	68238	129078
2075	68276	129054
2076	68314	129030
2077	68347	128999
2078	68383	128972
2079	68420	128946
2080	68453	128914
2081	68486	128881
2082	68519	128848
2083	68552	128816
2084	68586	128785
2085	68619	128751
2086	68655	128725
2087	68687	128690
2088	68720	128658
2089	68753	128624
2090	68788	128596
2091	68822	128565
2092	68857	128536
2093	68889	128502
2094	68920	128464
2095	68956	128438
2096	69000	128425
2097	69041	128408
2098	69082	128389
2099	69117	128360
2100	69156	128339
2101	69191	128309
2102	69225	128278
2103	69260	128249
2104	69302	128233
2105	69342	128214
2106	69393	128214
2107	69439	128206
2108	69476	128180
2109	69516	128160
2110	69552	128133
2111	69588	128106
2112	69623	128076
2113	69661	128052
2114	69698	128027
2115	69731	127994
2116	69765	127963
2117	69803	127940
2118	69838	127910
2119	69869	127875
2120	69902	127841
2121	69940	127817
2122	69980	127798
2123	70019	127775
2124	70056	127750
2125	70092	127723
2126	70130	127698
2127	70167	127672
2128	70205	127649
2129	70243	127624
2130	70278	127596
2131	70312	127564
2132	70346	127534
2133	70380	127503
2134	70414	127471
2135	70448	127440
2136	70482	127409
2137	70522	127388
2138	70559	127363
2139	70596	127337
2140	70631	127307
2141	70666	127278
2142	70706	127258
2143	70742	127231
2144	70779	127204
2145	70814	127175
2146	70850	127147
2147	70886	127120
2148	70922	127092
2149	70956	127062
2150	70990	127030
2151	71024	126999
2152	71058	126967
2153	71095	126942
2154	71129	126910
2155	71164	126880
2156	71197	126848
2157	71231	126817
2158	71268	126791
2159	71303	126761
2160	71337	126730
2161	71367	126692
2162	71399	126657
2163	71432	126623
2164	71467	126594
2165	71502	126564
2166	71533	126528
2167	71567	126496
2168	71601	126467
2169	71630	126426
2170	71661	126389
2171	71692	126352
2172	71722	126314
2173	71752	126276
2174	71788	126247
2175	71821	126215
2176	71854	126182
2177	71888	126151
2178	71919	126115
2179	71950	126079
2180	71984	126046
2181	72015	126011
2182	72047	125975
2183	72078	125939
2184	72108	125901
2185	72140	125867
2186	72172	125831
2187	72204	125796
2188	72237	125763
2189	72268	125728
2190	72300	125692
2191	72330	125655
2192	72362	125620
2193	72391	125579
2194	72423	125544
2195	72456	125512
2196	72484	125470
2197	72515	125434
2198	72550	125404
2199	72579	125364
2200	72612	125331
2201	72642	125294
2202	72680	125269
2203	72713	125236
2204	72748	125206
2205	72785	125180
2206	72818	125146
2207	72855	125120
2208	72892	125095
2209	72925	125061
2210	72957	125027
2211	72988	124991
2212	73020	124957
2213	73052	124921
2214	73080	124880
2215	73110	124842
2216	73143	124809
2217	73178	124779
2218	73213	124750
2219	73253	124728
2220	73288	124698
2221	73319	124663
2222	73351	124628
2223	73379	124586
2224	73414	124556
2225	73448	124525
2226	73476	124484
2227	73507	124448
2228	73539	124413
2229	73570	124376
2230	73602	124341
2231	73636	124310
2232	73668	124275
2233	73703	124246
2234	73732	124207
2235	73762	124169
2236	73797	124139
2237	73829	124104
2238	73864	124075
2239	73896	124040
2240	73925	124000
2241	73954	123960
2242	73985	123924
2243	74019	123892
2244	74050	123857
2245	74079	123818
2246	74107	123776
2247	74140	123742
2248	74169	123703
2249	74200	123667
2250	74233	123634
2251	74268	123605
2252	74302	123574
2253	74334	123538
2254	74367	123505
2255	74397	123468
2256	74427	123430
2257	74459	123395
2258	74492	123363
2259	74524	123327
2260	74556	123292
2261	74585	123253
2262	74615	123215
2263	74651	123188
2264	74683	123153
2265	74713	123115
2266	74746	123083
2267	74777	123046
2268	74807	123009
2269	74839	122973
2270	74868	122934
2271	74896	122893
2272	74924	122852
2273	74957	122819
2274	74988	122784
2275	75019	122747
2276	75054	122717
2277	75085	122681
2278	75115	122643
2279	75146	122608
2280	75178	122572
2281	75210	122538
2282	75241	122502
2283	75272	122465
2284	75303	122430
2285	75337	122398
2286	75367	122361
2287	75398	122325
2288	75429	122287
2289	75460	122251
2290	75491	122216
2291	75522	122180
2292	75551	122141
2293	75580	122101
2294	75610	122064
2295	75638	122023
2296	75670	121989
2297	75703	121955
2298	75734	121920
2299	75767	121887
2300	75799	121853
2301	75833	121820
2302	75866	121787
2303	75898	121754
2304	75930	121719
2305	75965	121689
2306	75994	121650
2307	76027	121617
2308	76069	121599
2309	76098	121559
2310	76128	121521
2311	76162	121491
2312	76194	121456
2313	76224	121418
2314	76257	121386
2315	76291	121354
2316	76323	121319
2317	76353	121282
2318	76385	121249
2319	76417	121213
2320	76451	121182
2321	76482	121146
2322	76513	121110
2323	76544	121075
2324	76573	121036
2325	76611	121010
2326	76641	120973
2327	76675	120941
2328	76708	120909
2329	76741	120876
2330	76774	120843
2331	76807	120810
2332	76841	120779
2333	76872	120743
2334	76902	120706
2335	76934	120671
2336	76968	120640
2337	77011	120622
2338	77049	120597
2339	77080	120562
2340	77119	120537
2341	77149	120501
2342	77183	120469
2343	77225	120450
2344	77257	120416
2345	77289	120381
2346	77328	120357
2347	77357	120319
2348	77395	120293
2349	77433	120268
2350	77460	120226
2351	77490	120189
2352	77523	120155
2353	77553	120118
2354	77594	120098
2355	77627	120065
2356	77656	120026
2357	77685	119987
2358	77718	119954
2359	77750	119919
2360	77780	119882
2361	77811	119847
2362	77844	119813
2363	77875	119778
2364	77909	119746
2365	77943	119715
2366	77975	119680
2367	78012	119653
2368	78045	119622
2369	78077	119587
2370	78125	119576
2371	78163	119552
2372	78202	119528
2373	78245	119511
2374	78277	119476
2375	78314	119449
2376	78347	119416
2377	78376	119377
2378	78410	119346
2379	78439	119307
2380	78478	119283
2381	78518	119260
2382	78559	119240
2383	78593	119208
2384	78627	119176
2385	78660	119144
2386	78692	119109
2387	78732	119087
2388	78767	119057
2389	78806	119033
2390	78836	118996
2391	78872	118967
2392	78907	118939
2393	78958	118931
2394	78990	118897
2395	79019	118859
2396	79055	118831
2397	79098	118812
2398	79137	118789
2399	79173	118760
2400	79204	118724
2401	79239	118693
2402	79270	118658
2403	79301	118622
2404	79338	118594
2405	79377	118571
2406	79408	118536
2407	79450	118515
2408	79486	118488
2409	79567	118525
2410	79602	118495
2411	79635	118462
2412	79668	118429
2413	79700	118395
2414	79735	118365
2415	79770	118335
2416	79806	118306
2417	79840	118275
2418	79873	118241
2419	79904	118205
2420	79935	118169
2421	79967	118135
2422	80000	118102
2423	80031	118065
2424	80061	118028
2425	80093	117994
2426	80125	117960
2427	80158	117926
2428	80191	117893
2429	80223	117858
2430	80255	117824
2431	80285	117787
2432	80314	117748
2433	80347	117715
2434	80378	117680
2435	80412	117647
2436	80448	117619
2437	80482	117587
2438	80513	117552
2439	80544	117516
2440	80576	117480
2441	80608	117446
2442	80640	117412
2443	80667	117371
2444	80699	117335
2445	80729	117298
2446	80761	117263
2447	80789	117224
2448	80820	117188
2449	80850	117151
2450	80883	117117
2451	80917	117085
2452	80948	117050
2453	80983	117019
2454	81015	116986
2455	81049	116953
2456	81081	116920
2457	81115	116887
2458	81148	116855
2459	81181	116821
2460	81214	116789
2461	81249	116758
2462	81279	116721
2463	81308	116682
2464	81337	116643
2465	81373	116615
2466	81408	116585
2467	81439	116548
2468	81472	116516
2469	81501	116477
2470	81530	116438
2471	81564	116407
2472	81598	116375
2473	81632	116343
2474	81665	116310
2475	81698	116277
2476	81728	116241
2477	81760	116207
2478	81793	116173
2479	81822	116134
2480	81854	116101
2481	81886	116065
2482	81915	116027
2483	81946	115992
2484	81976	115954
2485	82010	115923
2486	82044	115891
2487	82077	115858
2488	82106	115820
2489	82137	115783
2490	82165	115744
2491	82196	115707
2492	82230	115677
2493	82266	115648
2494	82298	115614
2495	82330	115579
2496	82360	115541
2497	82394	115510
2498	82426	115475
2499	82459	115442
2500	82491	115408
2501	82522	115373
2502	82567	115356
2503	82600	115323
2504	82631	115288
2505	82664	115254
2506	82699	115224
2507	82736	115197
2508	82768	115162
2509	82801	115130
2510	82834	115097
2511	82866	115063
2512	82895	115024
2513	82932	114997
2514	82964	114962
2515	83004	114939
2516	83033	114901
2517	83063	114864
2518	83096	114830
2519	83126	114793
2520	83159	114760
2521	83190	114725
2522	83225	114694
2523	83260	114664
2524	83291	114628
2525	83320	114590
2526	83354	114559
2527	83386	114524
2528	83417	114488
2529	83449	114454
2530	83487	114427
2531	83519	114394
2532	83555	114365
2533	83591	114336
2534	83624	114303
2535	83657	114269
2536	83691	114238
2537	83724	114206
2538	83759	114175
2539	83790	114140
2540	83822	114105
2541	83853	114069
2542	83884	114034
2543	83919	114003
2544	83951	113969
2545	83984	113936
2546	84017	113903
2547	84046	113865
2548	84080	113833
2549	84114	113801
2550	84145	113766
2551	84186	113744
2552	84238	113736
2553	84290	113729
2554	84332	113708
2555	84372	113684
2556	84410	113658
2557	84445	113628
2558	84478	113595
2559	84511	113562
2560	84542	113525
2561	84571	113488
2562	84605	113455
2563	84637	113421
2564	84669	113388
2565	84700	113352
2566	84731	113316
2567	84763	113282
2568	84793	113245
2569	84823	113208
2570	84858	113178
2571	84889	113142
2572	84925	113112
2573	84954	113074
2574	84988	113042
2575	85018	113006
2576	85048	112969
2577	85082	112936
2578	85114	112903
2579	85148	112870
2580	85177	112833
2581	85210	112799
2582	85243	112766
2583	85275	112732
2584	85310	112701
2585	85348	112676
2586	85385	112647
2587	85419	112616
2588	85450	112581
2589	85480	112543
2590	85513	112510
2591	85544	112475
2592	85575	112439
2593	85609	112408
2594	85644	112377
2595	85676	112342
2596	85707	112307
2597	85739	112273
2598	85770	112237
2599	85800	112201
2600	85833	112167
2601	85862	112129
2602	85893	112093
2603	85924	112058
2604	85956	112023
2605	85985	111985
2606	86014	111947
2607	86046	111912
2608	86083	111884
2609	86120	111857
2610	86156	111828
2611	86185	111790
2612	86215	111753
2613	86245	111716
2614	86277	111682
2615	86311	111650
2616	86344	111617
2617	86376	111583
2618	86410	111551
2619	86441	111515
2620	86471	111479
2621	86502	111444
2622	86533	111408
2623	86566	111374
2624	86599	111342
2625	86628	111304
2626	86659	111268
2627	86690	111233
2628	86726	111204
2629	86764	111177
2630	86799	111146
2631	86829	111109
2632	86861	111075
2633	86892	111039
2634	86921	111001
2635	86951	110964
2636	86985	110933
2637	87016	110897
2638	87047	110862
2639	87078	110827
2640	87112	110795
2641	87140	110756
2642	87174	110724
2643	87206	110690
2644	87237	110654
2645	87273	110625
2646	87305	110591
2647	87337	110557
2648	87369	110522
2649	87400	110487
2650	87432	110452
2651	87461	110414
2652	87492	110379
2653	87527	110348
2654	87555	110310
2655	87589	110278
2656	87622	110245
2657	87654	110211
2658	87690	110181
2659	87720	110145
2660	87756	110115
2661	87788	110081
2662	87819	110046
2663	87856	110018
2664	87892	109988
2665	87928	109959
2666	87959	109924
2667	87988	109886
2668	88022	109855
2669	88054	109820
2670	88089	109789
2671	88121	109755
2672	88151	109719
2673	88183	109685
2674	88212	109647
2675	88244	109612
2676	88276	109579
2677	88312	109549
2678	88346	109517
2679	88379	109485
2680	88413	109453
2681	88447	109421
2682	88480	109388
2683	88515	109358
2684	88546	109322
2685	88578	109288
2686	88609	109253
2687	88637	109214
2688	88673	109185
2689	88722	109171
2690	88768	109154
2691	88813	109136
2692	88855	109114
2693	88898	109093
2694	88937	109068
2695	88970	109034
2696	89000	108998
2697	89034	108966
2698	89067	108933
2699	89102	108903
2700	89144	108880
2701	89178	108849
2702	89213	108818
2703	89244	108783
2704	89276	108749
2705	89314	108722
2706	89353	108696
2707	89393	108671
2708	89429	108642
2709	89462	108609
2710	89493	108574
2711	89525	108539
2712	89556	108503
2713	89590	108472
2714	89624	108440
2715	89657	108407
2716	89690	108374
2717	89722	108340
2718	89756	108308
2719	89789	108275
2720	89818	108238
2721	89848	108200
2722	89882	108169
2723	89913	108133
2724	89946	108100
2725	89980	108069
2726	90013	108036
2727	90048	108005
2728	90082	107973
2729	90117	107943
2730	90149	107908
2731	90180	107873
2732	90212	107839
2733	90247	107808
2734	90269	107761
2735	90302	107729
2736	90336	107696
2737	90366	107660
2738	90400	107628
2739	90437	107600
2740	90467	107564
2741	90502	107533
2742	90537	107502
2743	90570	107469
2744	90605	107439
2745	90640	107408
2746	90680	107384
2747	90715	107352
2748	90749	107321
2749	90784	107290
2750	90817	107257
2751	90849	107222
2752	90880	107188
2753	90914	107156
2754	90945	107120
2755	90980	107090
2756	91011	107054
2757	91042	107019
2758	91075	106986
2759	91109	106955
2760	91139	106918
2761	91171	106883
2762	91201	106847
2763	91233	106812
2764	91264	106777
2765	91297	106744
2766	91329	106710
2767	91363	106679
2768	91396	106645
2769	91429	106613
2770	91461	106578
2771	91494	106545
2772	91530	106515
2773	91564	106484
2774	91595	106449
2775	91630	106418
2776	91666	106388
2777	91701	106357
2778	91731	106320
2779	91765	106289
2780	91799	106257
2781	91830	106222
2782	91863	106189
2783	91894	106153
2784	91924	106117
2785	91957	106084
2786	91986	106046
2787	92014	106008
2788	92049	105976
2789	92077	105939
2790	92108	105903
2791	92140	105869
2792	92174	105837
2793	92205	105802
2794	92241	105772
2795	92275	105740
2796	92309	105709
2797	92341	105674
2798	92373	105640
2799	92404	105605
2800	92436	105571
2801	92465	105533
2802	92499	105501
2803	92533	105469
2804	92565	105436
2805	92597	105401
2806	92632	105370
2807	92664	105336
2808	92703	105310
2809	92734	105274
2810	92768	105242
2811	92797	105206
2812	92827	105168
2813	92857	105133
2814	92889	105098
2815	92918	105060
2816	92947	105024
2817	92980	104990
2818	93011	104955
2819	93047	104926
2820	93076	104888
2821	93110	104856
2822	93141	104821
2823	93171	104785
2824	93204	104751
2825	93237	104718
2826	93267	104682
2827	93297	104645
2828	93330	104613
2829	93362	104578
2830	93393	104544
2831	93427	104512
2832	93462	104481
2833	93493	104446
2834	93525	104412
2835	93558	104379
2836	93593	104347
2837	93627	104316
2838	93661	104284
2839	93692	104249
2840	93726	104217
2841	93757	104182
2842	93789	104148
2843	93823	104116
2844	93858	104085
2845	93892	104054
2846	93929	104025
2847	93962	103991
2848	93996	103960
2849	94032	103930
2850	94063	103895
2851	94094	103860
2852	94123	103823
2853	94157	103790
2854	94188	103755
2855	94220	103722
2856	94256	103691
2857	94291	103660
2858	94325	103629
2859	94360	103598
2860	94393	103565
2861	94427	103533
2862	94459	103499
2863	94491	103465
2864	94521	103429
2865	94553	103395
2866	94588	103364
2867	94621	103331
2868	94652	103296
2869	94685	103262
2870	94719	103231
2871	94749	103195
2872	94784	103163
2873	94817	103131
2874	94851	103099
2875	94882	103064
2876	94916	103032
2877	94947	102997
2878	94983	102967
2879	95017	102935
2880	95048	102900
2881	95079	102864
2882	95108	102828
2883	95140	102794
2884	95172	102760
2885	95200	102721
2886	95232	102687
2887	95263	102652
2888	95293	102615
2889	95324	102581
2890	95355	102546
2891	95387	102511
2892	95419	102477
2893	95450	102442
2894	95482	102408
2895	95514	102374
2896	95547	102341
2897	95581	102310
2898	95613	102276
2899	95645	102241
2900	95679	102210
2901	95713	102178
2902	95743	102141
2903	95775	102107
2904	95804	102070
2905	95836	102036
2906	95869	102003
2907	95901	101970
2908	95938	101940
2909	95967	101904
2910	96006	101877
2911	96048	101853
2912	96083	101822
2913	96122	101795
2914	96152	101760
2915	96197	101740
2916	96239	101716
2917	96275	101686
2918	96322	101668
2919	96364	101644
2920	96404	101619
2921	96439	101587
2922	96474	101557
2923	96510	101527
2924	96540	101491
2925	96585	101470
2926	96615	101435
2927	96649	101402
2928	96680	101367
2929	96714	101335
2930	96748	101303
2931	96779	101268
2932	96809	101232
2933	96839	101196
2934	96874	101164
2935	96903	101128
2936	96932	101090
2937	96966	101058
2938	96999	101025
2939	97030	100991
2940	97061	100955
2941	97091	100919
2942	97121	100883
2943	97152	100849
2944	97187	100817
2945	97218	100782
2946	97251	100749
2947	97284	100716
2948	97318	100684
2949	97348	100648
2950	97378	100612
2951	97413	100581
2952	97444	100546
2953	97477	100512
2954	97509	100478
2955	97546	100450
2956	97581	100419
2957	97625	100397
2958	97671	100378
2959	97710	100351
2960	97757	100332
2961	97802	100312
2962	97844	100288
2963	97883	100260
2964	97916	100227
2965	97947	100193
2966	97983	100163
2967	98014	100128
2968	98042	100089
2969	98073	100054
2970	98104	100019
2971	98133	99982
2972	98164	99947
2973	98192	99908
2974	98223	99873
2975	98255	99840
2976	98288	99807
2977	98321	99774
2978	98350	99736
2979	98381	99702
2980	98414	99669
2981	98449	99637
2982	98481	99604
2983	98514	99570
2984	98545	99536
2985	98581	99505
2986	98612	99470
2987	98645	99438
2988	98681	99407
2989	98712	99372
2990	98746	99340
2991	98778	99307
2992	98812	99274
2993	98843	99239
2994	98872	99202
2995	98901	99166
2996	98933	99131
2997	98966	99098
2998	98999	99065
2999	99029	99029
3000	99059	98993
3001	99092	98960
3002	99127	98929
3003	99163	98899
3004	99200	98870
3005	99230	98834
3006	99266	98804
3007	99305	98777
3008	99351	98757
3009	99386	98726
3010	99419	98693
3011	99456	98663
3012	99489	98630
3013	99521	98596
3014	99558	98568
3015	99594	98537
3016	99624	98502
3017	99658	98469
3018	99692	98437
3019	99722	98402
3020	99757	98370
3021	99791	98338
3022	99825	98306
3023	99857	98272
3024	99887	98236
3025	99922	98205
3026	99951	98168
3027	99986	98137
3028	100017	98102
3029	100048	98067
3030	100080	98033
3031	100115	98001
3032	100145	97965
3033	100179	97933
3034	100214	97902
3035	100247	97870
3036	100283	97839
3037	100316	97806
3038	100350	97774
3039	100383	97741
3040	100416	97708
3041	100449	97676
3042	100480	97641
3043	100528	97622
3044	100561	97589
3045	100594	97555
3046	100623	97519
3047	100653	97483
3048	100683	97447
3049	100713	97411
3050	100746	97378
3051	100779	97345
3052	100813	97313
3053	100845	97279
3054	100874	97242
3055	100903	97205
3056	100937	97173
3057	100967	97137
3058	100998	97102
3059	101028	97066
3060	101062	97034
3061	101092	96998
3062	101125	96965
3063	101157	96931
3064	101187	96895
3065	101219	96861
3066	101252	96828
3067	101293	96803
3068	101330	96774
3069	101365	96742
3070	101396	96708
3071	101434	96679
3072	101467	96646
3073	101504	96617
3074	101540	96587
3075	101583	96563
3076	101629	96542
3077	101686	96532
3078	101735	96515
3079	101777	96490
3080	101809	96456
3081	101844	96424
3082	101880	96395
3083	101928	96375
3084	101974	96355
3085	102027	96340
3086	102074	96320
3087	102110	96290
3088	102152	96266
3089	102193	96240
3090	102229	96210
3091	102267	96181
3092	102301	96149
3093	102339	96121
3094	102373	96089
3095	102406	96056
3096	102441	96024
3097	102476	95993
3098	102511	95962
3099	102550	95933
3100	102585	95902
3101	102620	95871
3102	102659	95844
3103	102696	95814
3104	102732	95784
3105	102771	95757
3106	102812	95730
3107	102855	95707
3108	102894	95679
3109	102930	95649
3110	102975	95627
3111	103030	95614
3112	103082	95598
3113	103130	95579
3114	103173	95555
3115	103211	95526
3116	103250	95499
3117	103283	95466
3118	103317	95433
3119	103354	95403
3120	103391	95374
3121	103427	95344
3122	103462	95312
3123	103505	95288
3124	103552	95268
3125	103599	95247
3126	103644	95225
3127	103687	95201
3128	103722	95170
3129	103790	95169
3130	103823	95136
3131	103861	95107
3132	103892	95071
3133	103932	95044
3134	103964	95010
3135	103995	94975
3136	104025	94939
3137	104057	94904
3138	104093	94874
3139	104126	94841
3140	104162	94811
3141	104197	94779
3142	104231	94746
3143	104262	94711
3144	104296	94679
3145	104325	94642
3146	104365	94615
3147	104403	94586
3148	104435	94552
3149	104468	94519
3150	104499	94484
3151	104533	94451
3152	104564	94416
3153	104604	94389
3154	104647	94365
3155	104691	94341
3156	104742	94324
3157	104783	94298
3158	104826	94273
3159	104867	94247
3160	104900	94214
3161	104933	94181
3162	104965	94147
3163	104997	94113
3164	105034	94082
3165	105073	94054
3166	105110	94025
3167	105157	94004
3168	105205	93984
3169	105249	93960
3170	105293	93937
3171	105332	93909
3172	105368	93878
3173	105403	93847
3174	105435	93812
3175	105467	93778
3176	105500	93745
3177	105539	93716
3178	105572	93683
3179	105601	93646
3180	105631	93610
3181	105662	93575
3182	105693	93540
3183	105733	93513
3184	105773	93486
3185	105805	93451
3186	105839	93419
3187	105873	93386
3188	105902	93350
3189	105930	93311
3190	105966	93281
3191	105995	93244
3192	106035	93216
3193	106066	93181
3194	106093	93143
3195	106125	93109
3196	106162	93078
3197	106193	93043
3198	106226	93010
3199	106255	92973
3200	106294	92945
3201	106328	92912
3202	106363	92881
3203	106406	92856
3204	106441	92824
3205	106473	92791
3206	106513	92763
3207	106551	92734
3208	106585	92702
3209	106617	92667
3210	106649	92633
3211	106682	92600
3212	106714	92565
3213	106752	92536
